timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1734176069081,37.481019,126.945020,0.371763,-3.002963,-0.981544,9.283812,-0.001760,-0.007262,0.039509,80.831927,false,true,false,false
1734176069108,37.481019,126.945020,0.371763,-3.002963,-0.981544,9.283812,-0.001760,-0.007262,0.039509,80.831927,false,true,false,false
1734176069152,37.481019,126.945020,0.371763,-3.002963,-0.981544,9.283812,-0.001760,-0.007262,0.039509,80.831927,false,true,false,false
1734176074045,37.481026,126.945031,0.000000,-3.005815,-0.979105,9.283147,-0.022851,0.009453,0.037780,55.000000,false,true,false,false
1734176074084,37.481026,126.945030,0.216062,-3.005815,-0.979105,9.283147,-0.022851,0.009453,0.037780,80.817449,false,true,false,false
1734176074104,37.481026,126.945030,0.216062,-3.005815,-0.979105,9.283147,-0.022851,0.009453,0.037780,80.817449,false,true,false,false
1734176074138,37.481026,126.945030,0.216062,-3.005815,-0.979105,9.283147,-0.022851,0.009453,0.037780,80.817449,false,true,false,false
1734176079058,37.481022,126.945032,0.000000,-3.002672,-0.979837,9.284086,0.007526,-0.008968,0.036840,55.000000,false,true,false,false
1734176079089,37.481022,126.945032,0.094853,-3.002781,-0.980069,9.284027,-0.006730,-0.006342,0.029716,80.804825,false,true,false,false
1734176079121,37.481022,126.945032,0.094853,-3.002781,-0.980069,9.284027,-0.006730,-0.006342,0.029716,80.804825,false,true,false,false
1734176079142,37.481022,126.945032,0.094853,-3.002781,-0.980069,9.284027,-0.006730,-0.006342,0.029716,80.804825,false,true,false,false
1734176084096,37.481035,126.945020,0.000000,-3.005279,-0.979432,9.283286,-0.018598,-0.018950,0.028064,55.000000,false,true,false,false
1734176084128,37.481035,126.945020,0.344087,-3.004981,-0.979748,9.283348,-0.009319,-0.006663,0.035184,80.722701,false,true,false,false
1734176084152,37.481035,126.945020,0.344087,-3.004981,-0.979748,9.283348,-0.009319,-0.006663,0.035184,80.722701,false,true,false,false
1734176084175,37.481035,126.945020,0.344087,-3.004981,-0.979748,9.283348,-0.009319,-0.006663,0.035184,80.722701,false,true,false,false
1734176089104,37.481035,126.945025,0.000000,-3.002599,-0.978971,9.284201,-0.030855,0.002137,0.015178,55.000000,false,true,false,false
1734176089137,37.481035,126.945025,0.086295,-3.002599,-0.978971,9.284201,-0.030855,0.002137,0.015178,80.965833,false,true,false,false
1734176089154,37.481035,126.945025,0.086295,-3.002326,-0.978268,9.284364,-0.002398,0.001434,0.029380,80.965833,false,true,false,false
1734176089181,37.481035,126.945025,0.086295,-3.002326,-0.978268,9.284364,-0.002398,0.001434,0.029380,80.965833,false,true,false,false
1734176094102,37.481034,126.945032,0.000000,-3.004832,-0.979884,9.283382,-0.004680,-0.008921,0.049515,55.000000,false,true,false,false
1734176094130,37.481034,126.945032,0.124379,-3.004832,-0.979884,9.283382,-0.004680,-0.008921,0.049515,80.988555,false,true,false,false
1734176094147,37.481034,126.945032,0.124379,-3.004832,-0.979884,9.283382,-0.004680,-0.008921,0.049515,80.988555,false,true,false,false
1734176094183,37.481034,126.945032,0.124379,-3.005057,-0.981426,9.283147,-0.011637,-0.002591,0.030597,80.988555,false,true,false,false
1734176099091,37.481027,126.945035,0.000000,-3.001224,-0.981782,9.284348,0.022837,0.012131,-0.056796,55.000000,false,true,false,false
1734176099119,37.481027,126.945035,0.170775,-3.001224,-0.981782,9.284348,0.022837,0.012131,-0.056796,80.860728,false,true,false,false
1734176099135,37.481027,126.945035,0.170775,-3.001224,-0.981782,9.284348,0.022837,0.012131,-0.056796,80.860728,false,true,false,false
1734176099151,37.481027,126.945035,0.170775,-3.001224,-0.981782,9.284348,0.022837,0.012131,-0.056796,80.860728,false,true,false,false
1734176104116,37.481025,126.945027,0.000000,-3.006387,-0.980533,9.282810,-0.010307,0.003699,0.035722,55.000000,false,true,false,false
1734176104140,37.481025,126.945027,0.144918,-3.006387,-0.980533,9.282810,-0.010307,0.003699,0.035722,80.951458,false,true,false,false
1734176104157,37.481025,126.945027,0.144918,-3.006387,-0.980533,9.282810,-0.010307,0.003699,0.035722,80.951458,false,true,false,false
1734176104180,37.481025,126.945027,0.144918,-3.006387,-0.980533,9.282810,-0.010307,0.003699,0.035722,80.951458,false,true,false,false
1734176109138,37.481036,126.945022,0.000000,-3.003783,-0.977709,9.283952,-0.015305,-0.011097,0.017821,55.000000,false,true,false,false
1734176109167,37.481036,126.945022,0.248672,-3.003783,-0.977709,9.283952,-0.015305,-0.011097,0.017821,80.908128,false,true,false,false
1734176109186,37.481036,126.945022,0.248672,-3.003783,-0.977709,9.283952,-0.015305,-0.011097,0.017821,80.908128,false,true,false,false
1734176109225,37.481036,126.945022,0.248672,-3.003783,-0.977709,9.283952,-0.015305,-0.011097,0.017821,80.908128,false,true,false,false
1734176114130,37.481038,126.945022,0.000000,-3.004022,-0.978010,9.283843,-0.053374,0.020329,0.135245,55.000000,false,true,false,false
1734176114158,37.481038,126.945022,0.047306,-3.004022,-0.978010,9.283843,-0.053374,0.020329,0.135245,81.029773,false,true,false,false
1734176114176,37.481038,126.945022,0.047306,-3.002912,-0.980707,9.283916,-0.023359,-0.012887,0.204604,81.029773,false,true,false,false
1734176114198,37.481038,126.945022,0.047306,-3.002912,-0.980707,9.283916,-0.023359,-0.012887,0.204604,81.029773,false,true,false,false
1734176119166,37.481009,126.945038,0.000000,-3.002271,-0.981324,9.284059,-0.012028,-0.002693,0.032080,55.000000,false,true,false,false
1734176119200,37.481009,126.945037,0.652386,-3.002672,-0.981236,9.283938,-0.021204,-0.014752,0.044170,80.961763,false,true,false,false
1734176119221,37.481009,126.945037,0.652386,-3.002672,-0.981236,9.283938,-0.021204,-0.014752,0.044170,80.961763,false,true,false,false
1734176119242,37.481009,126.945037,0.652386,-3.002672,-0.981236,9.283938,-0.021204,-0.014752,0.044170,80.961763,false,true,false,false
1734176124141,37.481031,126.945031,0.000000,-3.004221,-0.979618,9.283607,0.001892,-0.009187,0.039713,55.000000,false,true,false,false
1734176124167,37.481031,126.945031,0.441021,-3.004221,-0.979618,9.283607,0.001892,-0.009187,0.039713,80.963772,false,true,false,false
1734176124196,37.481031,126.945031,0.441021,-3.004221,-0.979618,9.283607,0.001892,-0.009187,0.039713,80.963772,false,true,false,false
1734176124219,37.481031,126.945031,0.441021,-3.004221,-0.979618,9.283607,0.001892,-0.009187,0.039713,80.963772,false,true,false,false
1734176129159,37.481027,126.945026,0.000000,-3.006477,-0.980772,9.282756,-0.000640,-0.012822,0.038171,55.000000,false,true,false,false
1734176129189,37.481027,126.945026,0.120038,-3.006477,-0.980772,9.282756,-0.000640,-0.012822,0.038171,81.033895,false,true,false,false
1734176129213,37.481027,126.945026,0.120038,-3.006477,-0.980772,9.282756,-0.000640,-0.012822,0.038171,81.033895,false,true,false,false
1734176129232,37.481027,126.945026,0.120038,-3.006477,-0.980772,9.282756,-0.000640,-0.012822,0.038171,81.033895,false,true,false,false
1734176134184,37.481037,126.945035,0.000000,-3.004614,-0.983337,9.283087,0.007073,0.001714,0.033051,55.000000,false,true,false,false
1734176134206,37.481037,126.945035,0.250086,-3.004614,-0.983337,9.283087,0.007073,0.001714,0.033051,80.936981,false,true,false,false
1734176134221,37.481037,126.945035,0.250086,-3.004614,-0.983337,9.283087,0.007073,0.001714,0.033051,80.936981,false,true,false,false
1734176134238,37.481037,126.945035,0.250086,-3.004614,-0.983337,9.283087,0.007073,0.001714,0.033051,80.936981,false,true,false,false
1734176139172,37.481041,126.945039,0.000000,-3.001747,-0.981190,9.284243,0.018572,-0.002827,0.012742,55.000000,false,true,false,false
1734176139210,37.481041,126.945039,0.134522,-2.999308,-0.982405,9.284902,-0.017386,-0.006401,0.009688,81.058997,false,true,false,false
1734176139243,37.481041,126.945039,0.134522,-2.999308,-0.982405,9.284902,-0.017386,-0.006401,0.009688,81.058997,false,true,false,false
1734176139262,37.481041,126.945039,0.134522,-2.999308,-0.982405,9.284902,-0.017386,-0.006401,0.009688,81.058997,false,true,false,false
1734176144185,37.481047,126.945037,0.000000,-3.004244,-0.982848,9.283260,0.004309,-0.015534,0.054425,55.000000,false,true,false,false
1734176144211,37.481047,126.945037,0.131376,-3.004244,-0.982848,9.283260,0.004309,-0.015534,0.054425,81.103440,false,true,false,false
1734176144230,37.481047,126.945037,0.131376,-3.003051,-0.981232,9.283816,-0.006461,0.002003,0.029927,81.103440,false,true,false,false
1734176144253,37.481047,126.945037,0.131376,-3.003051,-0.981232,9.283816,-0.006461,0.002003,0.029927,81.103440,false,true,false,false
1734176149204,37.481026,126.945026,0.000000,-3.006941,-0.980259,9.282660,0.002218,-0.013335,0.035872,54.799999,false,true,false,false
1734176149239,37.481026,126.945026,0.481497,-3.006941,-0.980259,9.282660,0.002218,-0.013335,0.035872,81.096094,false,true,false,false
1734176149264,37.481026,126.945026,0.481497,-3.006941,-0.980259,9.282660,0.002218,-0.013335,0.035872,81.096094,false,true,false,false
1734176149285,37.481026,126.945026,0.481497,-3.003284,-0.980378,9.283831,-0.001439,-0.013216,0.027519,81.096094,false,true,false,false
1734176154246,37.481039,126.945016,0.000000,-3.003228,-0.978247,9.284073,-0.006283,-0.027318,0.032065,54.799999,false,true,false,false
1734176154269,37.481038,126.945016,0.297824,-3.003228,-0.978247,9.284073,-0.006283,-0.027318,0.032065,81.128022,false,true,false,false
1734176154290,37.481038,126.945016,0.297824,-3.003228,-0.978247,9.284073,-0.006283,-0.027318,0.032065,81.128022,false,true,false,false
1734176154311,37.481038,126.945016,0.297824,-3.003881,-0.979985,9.283680,-0.012813,0.010334,0.037247,81.128022,false,true,false,false
1734176159223,37.481043,126.945024,0.000000,-3.004457,-0.977980,9.283704,-0.017025,0.001146,0.039617,55.000000,false,true,false,false
1734176159254,37.481043,126.945024,0.159290,-3.004457,-0.977980,9.283704,-0.017025,0.001146,0.039617,81.079607,false,true,false,false
1734176159271,37.481043,126.945024,0.159290,-3.004457,-0.977980,9.283704,-0.017025,0.001146,0.039617,81.079607,false,true,false,false
1734176159312,37.481043,126.945024,0.159290,-3.004457,-0.977980,9.283704,-0.017025,0.001146,0.039617,81.079607,false,true,false,false
1734176164239,37.481042,126.945023,0.000000,-3.001865,-0.979258,9.284410,-0.017223,0.004818,0.031729,54.799999,false,true,false,false
1734176164263,37.481043,126.945023,0.011411,-3.001865,-0.979258,9.284410,-0.017223,0.004818,0.031729,81.051774,false,true,false,false
1734176164280,37.481043,126.945023,0.011411,-3.001865,-0.979258,9.284410,-0.017223,0.004818,0.031729,81.051774,false,true,false,false
1734176164297,37.481043,126.945023,0.011411,-3.001865,-0.979258,9.284410,-0.017223,0.004818,0.031729,81.051774,false,true,false,false
1734176169276,37.481030,126.945026,0.000000,-3.005174,-0.977488,9.283525,-0.001944,0.003048,0.030219,55.000000,false,true,false,false
1734176169307,37.481031,126.945026,0.257020,-3.005174,-0.977488,9.283525,-0.001944,0.003048,0.030219,81.106399,false,true,false,false
1734176169335,37.481031,126.945026,0.257020,-3.005174,-0.977488,9.283525,-0.001944,0.003048,0.030219,81.106399,false,true,false,false
1734176169358,37.481031,126.945026,0.257020,-3.005174,-0.977488,9.283525,-0.001944,0.003048,0.030219,81.106399,false,true,false,false
1734176174271,37.481045,126.945037,0.000000,-3.004237,-0.976602,9.283921,-0.010063,-0.007415,0.046582,55.000000,false,true,false,false
1734176174303,37.481045,126.945037,0.353624,-3.005479,-0.976852,9.283492,-0.013609,-0.002376,0.030252,81.068229,false,true,false,false
1734176174325,37.481045,126.945037,0.353624,-3.005479,-0.976852,9.283492,-0.013609,-0.002376,0.030252,81.068229,false,true,false,false
1734176174348,37.481045,126.945037,0.353624,-3.005479,-0.976852,9.283492,-0.013609,-0.002376,0.030252,81.068229,false,true,false,false
1734176179283,37.481037,126.945023,0.000000,-3.005684,-0.976790,9.283433,-0.020587,-0.014410,0.020734,55.000000,false,true,false,false
1734176179308,37.481037,126.945023,0.275770,-3.005684,-0.976790,9.283433,-0.020587,-0.014410,0.020734,81.021368,false,true,false,false
1734176179327,37.481037,126.945023,0.275770,-3.006628,-0.977337,9.283069,-0.000489,-0.001892,0.025887,81.021368,false,true,false,false
1734176179362,37.481037,126.945023,0.275770,-3.006628,-0.977337,9.283069,-0.000489,-0.001892,0.025887,81.021368,false,true,false,false
1734176184280,37.481049,126.945034,0.000000,-3.003471,-0.976446,9.284184,-0.008435,-0.005176,0.031954,55.000000,false,true,false,false
1734176184317,37.481049,126.945034,0.283761,-3.003471,-0.976446,9.284184,-0.008435,-0.005176,0.031954,81.027457,false,true,false,false
1734176184340,37.481049,126.945034,0.283761,-3.003471,-0.976446,9.284184,-0.008435,-0.005176,0.031954,81.027457,false,true,false,false
1734176184361,37.481049,126.945034,0.283761,-3.003471,-0.976446,9.284184,-0.008435,-0.005176,0.031954,81.027457,false,true,false,false
1734176189280,37.481038,126.945030,0.000000,-3.004351,-0.975917,9.283955,-0.021920,-0.017676,0.034577,55.000000,false,true,false,false
1734176189318,37.481038,126.945030,0.219035,-3.004351,-0.975917,9.283955,-0.021920,-0.017676,0.034577,81.011064,false,true,false,false
1734176189338,37.481038,126.945030,0.219035,-3.004351,-0.975917,9.283955,-0.021920,-0.017676,0.034577,81.011064,false,true,false,false
1734176189370,37.481038,126.945030,0.219035,-3.004351,-0.975917,9.283955,-0.021920,-0.017676,0.034577,81.011064,false,true,false,false
1734176194318,37.481038,126.945039,0.000000,-3.004542,-0.977066,9.283773,-0.012152,-0.002163,0.032365,55.000000,false,true,false,false
1734176194346,37.481038,126.945039,0.154107,-3.004542,-0.977066,9.283773,-0.012152,-0.002163,0.032365,81.019213,false,true,false,false
1734176194369,37.481038,126.945039,0.154107,-3.004542,-0.977066,9.283773,-0.012152,-0.002163,0.032365,81.019213,false,true,false,false
1734176194392,37.481038,126.945039,0.154107,-3.004542,-0.977066,9.283773,-0.012152,-0.002163,0.032365,81.019213,false,true,false,false
1734176199330,37.481023,126.945013,0.000000,-3.003076,-0.979388,9.284003,-0.001647,-0.014206,0.029740,55.000000,false,true,false,false
1734176199350,37.481023,126.945013,0.540774,-3.003076,-0.979388,9.284003,-0.001647,-0.014206,0.029740,81.050221,false,true,false,false
1734176199369,37.481023,126.945013,0.540774,-3.003076,-0.979388,9.284003,-0.001647,-0.014206,0.029740,81.050221,false,true,false,false
1734176199389,37.481023,126.945013,0.540774,-3.003076,-0.979388,9.284003,-0.001647,-0.014206,0.029740,81.050221,false,true,false,false
1734176204322,37.481043,126.945034,0.000000,-3.003844,-0.980078,9.283681,-0.005667,-0.015910,0.039639,55.000000,false,true,false,false
1734176204368,37.481042,126.945033,0.507448,-3.002899,-0.978821,9.284120,-0.006612,-0.007590,0.020047,80.808195,false,true,false,false
1734176204389,37.481042,126.945033,0.507448,-3.002899,-0.978821,9.284120,-0.006612,-0.007590,0.020047,80.808195,false,true,false,false
1734176204405,37.481042,126.945033,0.507448,-3.002899,-0.978821,9.284120,-0.006612,-0.007590,0.020047,80.808195,false,true,false,false
1734176209362,37.481037,126.945045,0.000000,-3.003279,-0.978088,9.284074,-0.008627,-0.003535,0.017699,55.000000,false,true,false,false
1734176209388,37.481037,126.945046,0.233427,-3.002908,-0.976406,9.284371,-0.001815,0.001966,-0.013723,80.882387,false,true,false,false
1734176209407,37.481037,126.945046,0.233427,-3.002908,-0.976406,9.284371,-0.001815,0.001966,-0.013723,80.882387,false,true,false,false
1734176209430,37.481037,126.945046,0.233427,-3.002908,-0.976406,9.284371,-0.001815,0.001966,-0.013723,80.882387,false,true,false,false
1734176214352,37.481041,126.945033,0.000000,-3.002473,-0.977327,9.284415,-0.007038,0.000492,0.019752,55.000000,false,true,false,false
1734176214378,37.481040,126.945033,0.204786,-3.002473,-0.977327,9.284415,-0.007038,0.000492,0.019752,81.054793,false,true,false,false
1734176214398,37.481040,126.945033,0.204786,-3.002473,-0.977327,9.284415,-0.007038,0.000492,0.019752,81.054793,false,true,false,false
1734176214420,37.481040,126.945033,0.204786,-3.002473,-0.977327,9.284415,-0.007038,0.000492,0.019752,81.054793,false,true,false,false
1734176219393,37.481056,126.945032,0.000000,-3.002573,-0.977964,9.284315,0.005033,0.003524,-0.008879,55.000000,false,true,false,false
1734176219417,37.481056,126.945032,0.330887,-3.002573,-0.977964,9.284315,0.005033,0.003524,-0.008879,81.029518,false,true,false,false
1734176219445,37.481056,126.945032,0.330887,-3.002573,-0.977964,9.284315,0.005033,0.003524,-0.008879,81.029518,false,true,false,false
1734176219482,37.481056,126.945032,0.330887,-3.004377,-0.978541,9.283670,0.021202,-0.000687,0.018103,81.029518,false,true,false,false
1734176224368,37.481045,126.945033,0.000000,-2.999660,-0.978748,9.285174,-0.012245,0.006702,0.028569,55.000000,false,true,false,false
1734176224397,37.481045,126.945033,0.218162,-2.999660,-0.978748,9.285174,-0.012245,0.006702,0.028569,81.168144,false,true,false,false
1734176224416,37.481045,126.945033,0.218162,-2.999660,-0.978748,9.285174,-0.012245,0.006702,0.028569,81.168144,false,true,false,false
1734176224450,37.481045,126.945033,0.218162,-2.999660,-0.978748,9.285174,-0.012245,0.006702,0.028569,81.168144,false,true,false,false
1734176229407,37.481046,126.945041,0.000000,-3.001061,-0.976047,9.285007,-0.008450,-0.003182,0.021555,55.000000,false,true,false,false
1734176229433,37.481046,126.945041,0.131642,-3.001061,-0.976047,9.285007,-0.008450,-0.003182,0.021555,55.000000,false,true,false,false
1734176229453,37.481046,126.945041,0.131642,-3.001061,-0.976047,9.285007,-0.008450,-0.003182,0.021555,55.000000,false,true,false,false
1734176229471,37.481046,126.945041,0.131642,-3.001061,-0.976047,9.285007,-0.008450,-0.003182,0.021555,55.000000,false,true,false,false
1734176234390,37.481037,126.945032,0.000000,-3.001672,-0.980024,9.284389,-0.007839,-0.008781,0.038931,55.000000,false,true,false,false
1734176234424,37.481037,126.945032,0.233609,-3.003803,-0.978825,9.283828,-0.012891,0.016356,0.025127,55.000000,false,true,false,false
1734176234445,37.481037,126.945032,0.233609,-3.003803,-0.978825,9.283828,-0.012891,0.016356,0.025127,55.000000,false,true,false,false
1734176234476,37.481037,126.945032,0.233609,-3.003803,-0.978825,9.283828,-0.012891,0.016356,0.025127,55.000000,false,true,false,false
1734176239419,37.481017,126.945027,0.000000,-3.005801,-0.978795,9.283184,-0.001317,-0.010011,0.020983,54.799999,false,true,false,false
1734176239440,37.481017,126.945027,0.427956,-3.005801,-0.978795,9.283184,-0.001317,-0.010011,0.020983,54.799999,false,true,false,false
1734176239464,37.481017,126.945027,0.427956,-3.006840,-0.981283,9.282584,0.014088,-0.007523,0.040736,54.799999,false,true,false,false
1734176239509,37.481017,126.945027,0.427956,-3.006840,-0.981283,9.282584,0.014088,-0.007523,0.040736,54.799999,false,true,false,false
1734176244424,37.481035,126.945041,0.000000,-3.005063,-0.981074,9.283181,0.000340,0.013816,-0.036475,55.000000,false,true,false,false
1734176244452,37.481035,126.945041,0.410515,-3.005063,-0.981074,9.283181,0.000340,0.013816,-0.036475,55.000000,false,true,false,false
1734176244472,37.481035,126.945041,0.410515,-3.005063,-0.981074,9.283181,0.000340,0.013816,-0.036475,55.000000,false,true,false,false
1734176244490,37.481035,126.945041,0.410515,-3.005888,-0.977168,9.283326,-0.003623,0.005123,0.018447,55.000000,false,true,false,false
1734176249477,37.481047,126.945047,0.000000,-3.001280,-0.971603,9.285402,-0.008231,-0.005232,0.040313,55.000000,false,true,false,false
1734176249509,37.481047,126.945047,0.292437,-3.001280,-0.971603,9.285402,-0.008231,-0.005232,0.040313,55.000000,false,true,false,false
1734176249528,37.481047,126.945047,0.292437,-3.003609,-0.973772,9.284421,-0.005903,-0.007850,0.036506,55.000000,false,true,false,false
1734176249549,37.481047,126.945047,0.292437,-3.003609,-0.973772,9.284421,-0.005903,-0.007850,0.036506,55.000000,false,true,false,false
1734176254458,37.481038,126.945040,0.000000,-3.001978,-0.978322,9.284471,-0.002745,-0.017666,0.038850,55.000000,false,true,false,false
1734176254486,37.481039,126.945041,0.190510,-3.001978,-0.978322,9.284471,-0.002745,-0.017666,0.038850,55.000000,false,true,false,false
1734176254504,37.481039,126.945041,0.190510,-3.001978,-0.978322,9.284471,-0.002745,-0.017666,0.038850,55.000000,false,true,false,false
1734176254539,37.481039,126.945041,0.190510,-3.001978,-0.978322,9.284471,-0.002745,-0.017666,0.038850,55.000000,false,true,false,false
1734176259482,37.481025,126.945032,0.000000,-3.002942,-0.975147,9.284492,-0.016146,-0.006476,0.029251,55.000000,false,true,false,false
1734176259518,37.481025,126.945032,0.323476,-3.002942,-0.975147,9.284492,-0.016146,-0.006476,0.029251,55.000000,false,true,false,false
1734176259544,37.481025,126.945032,0.323476,-3.002942,-0.975147,9.284492,-0.016146,-0.006476,0.029251,55.000000,false,true,false,false
1734176259565,37.481025,126.945032,0.323476,-3.002942,-0.975147,9.284492,-0.016146,-0.006476,0.029251,55.000000,false,true,false,false
1734176264485,37.481049,126.945037,0.000000,-3.003510,-0.978422,9.283965,-0.001213,-0.012778,0.032173,55.000000,false,true,false,false
1734176264512,37.481048,126.945037,0.481771,-3.003510,-0.978422,9.283965,-0.001213,-0.012778,0.032173,55.000000,false,true,false,false
1734176264523,37.481048,126.945037,0.481771,-3.003510,-0.978422,9.283965,-0.001213,-0.012778,0.032173,55.000000,false,true,false,false
1734176264533,37.481048,126.945037,0.481771,-3.003510,-0.978422,9.283965,-0.001213,-0.012778,0.032173,55.000000,false,true,false,false
1734176269522,37.481040,126.945040,0.000000,-3.003153,-0.982198,9.283681,-0.018330,0.002970,0.022881,55.000000,false,true,false,false
1734176269550,37.481041,126.945040,0.134978,-3.003153,-0.982198,9.283681,-0.018330,0.002970,0.022881,55.000000,false,true,false,false
1734176269567,37.481041,126.945040,0.134978,-3.003153,-0.982198,9.283681,-0.018330,0.002970,0.022881,55.000000,false,true,false,false
1734176269597,37.481041,126.945040,0.134978,-3.003153,-0.982198,9.283681,-0.018330,0.002970,0.022881,55.000000,false,true,false,false
1734176274531,37.481059,126.945035,0.000000,-3.002974,-0.978990,9.284078,-0.004144,-0.016998,0.024878,54.799999,false,true,false,false
1734176274559,37.481059,126.945036,0.385341,-3.002890,-0.978503,9.284156,0.002956,-0.012697,0.039165,54.799999,false,true,false,false
1734176274581,37.481059,126.945036,0.385341,-3.002890,-0.978503,9.284156,0.002956,-0.012697,0.039165,54.799999,false,true,false,false
1734176274604,37.481059,126.945036,0.385341,-3.002890,-0.978503,9.284156,0.002956,-0.012697,0.039165,54.799999,false,true,false,false
1734176279539,37.481039,126.945030,0.000000,-2.999640,-0.978449,9.285213,-0.012265,0.011191,0.023743,55.000000,false,true,false,false
1734176279571,37.481039,126.945030,0.405526,-2.999640,-0.978449,9.285213,-0.012265,0.011191,0.023743,55.000000,false,true,false,false
1734176279590,37.481039,126.945030,0.405526,-2.999984,-0.977898,9.285160,0.002443,0.013035,0.026190,55.000000,false,true,false,false
1734176279610,37.481039,126.945030,0.405526,-2.999984,-0.977898,9.285160,0.002443,0.013035,0.026190,55.000000,false,true,false,false
1734176284563,37.481048,126.945038,0.000000,-3.000937,-0.979092,9.284726,-0.010968,-0.012108,0.029017,55.000000,false,true,false,false
1734176284594,37.481047,126.945038,0.201596,-3.000937,-0.979092,9.284726,-0.010968,-0.012108,0.029017,55.000000,false,true,false,false
1734176284625,37.481047,126.945038,0.201596,-3.000937,-0.979092,9.284726,-0.010968,-0.012108,0.029017,55.000000,false,true,false,false
1734176284651,37.481047,126.945038,0.201596,-3.001942,-0.978945,9.284415,-0.007569,0.002111,0.031723,55.000000,false,true,false,false
1734176289542,37.481033,126.945039,0.000000,-3.003713,-0.978969,9.283841,-0.017769,-0.014624,0.034691,55.000000,false,true,false,false
1734176289572,37.481033,126.945039,0.298706,-3.003713,-0.978969,9.283841,-0.017769,-0.014624,0.034691,55.000000,false,true,false,false
1734176289599,37.481033,126.945039,0.298706,-3.003713,-0.978969,9.283841,-0.017769,-0.014624,0.034691,55.000000,false,true,false,false
1734176289618,37.481033,126.945039,0.298706,-3.003713,-0.978969,9.283841,-0.017769,-0.014624,0.034691,55.000000,false,true,false,false
1734176294595,37.481044,126.945038,0.000000,-3.003399,-0.978729,9.283968,-0.006113,-0.017259,0.022593,55.000000,false,true,false,false
1734176294617,37.481044,126.945038,0.214886,-3.003399,-0.978729,9.283968,-0.006113,-0.017259,0.022593,55.000000,false,true,false,false
1734176294635,37.481044,126.945038,0.214886,-3.003399,-0.978729,9.283968,-0.006113,-0.017259,0.022593,55.000000,false,true,false,false
1734176294673,37.481044,126.945038,0.214886,-3.003399,-0.978729,9.283968,-0.006113,-0.017259,0.022593,55.000000,false,true,false,false
1734176299577,37.481029,126.945042,0.000000,-3.002212,-0.980465,9.284168,-0.007300,0.013208,0.034364,55.000000,false,true,false,false
1734176299604,37.481029,126.945042,0.306469,-3.003764,-0.978234,9.283902,-0.020113,-0.010571,0.022659,55.000000,false,true,false,false
1734176299622,37.481029,126.945042,0.306469,-3.003764,-0.978234,9.283902,-0.020113,-0.010571,0.022659,55.000000,false,true,false,false
1734176299644,37.481029,126.945042,0.306469,-3.003764,-0.978234,9.283902,-0.020113,-0.010571,0.022659,55.000000,false,true,false,false
1734176304574,37.481032,126.945031,0.000000,-3.003161,-0.977389,9.284187,-0.006350,0.002948,0.010403,55.000000,false,true,false,false
1734176304602,37.481032,126.945031,0.185082,-3.003161,-0.977389,9.284187,-0.006350,0.002948,0.010403,55.000000,false,true,false,false
1734176304620,37.481032,126.945031,0.185082,-3.002411,-0.977201,9.284449,-0.011889,-0.016393,0.029295,55.000000,false,true,false,false
1734176304654,37.481032,126.945031,0.185082,-3.002411,-0.977201,9.284449,-0.011889,-0.016393,0.029295,55.000000,false,true,false,false
1734176309605,37.481036,126.945040,0.000000,-3.000937,-0.976104,9.285040,-0.003786,-0.031855,0.031098,55.000000,false,true,false,false
1734176309635,37.481036,126.945040,0.155645,-3.000937,-0.976104,9.285040,-0.003786,-0.031855,0.031098,55.000000,false,true,false,false
1734176309661,37.481036,126.945040,0.155645,-3.001519,-0.973780,9.285095,-0.022358,0.001734,0.043014,55.000000,false,true,false,false
1734176309689,37.481036,126.945040,0.155645,-3.001519,-0.973780,9.285095,-0.022358,0.001734,0.043014,55.000000,false,true,false,false
1734176314623,37.481044,126.945028,0.000000,-3.004538,-0.978433,9.283630,0.004603,0.011175,0.030113,55.000000,false,true,false,false
1734176314661,37.481044,126.945028,0.252859,-3.004538,-0.978433,9.283630,0.004603,0.011175,0.030113,55.000000,false,true,false,false
1734176314681,37.481044,126.945028,0.252859,-3.004538,-0.978433,9.283630,0.004603,0.011175,0.030113,55.000000,false,true,false,false
1734176314712,37.481044,126.945028,0.252859,-3.002267,-0.978122,9.284398,-0.007245,0.001288,0.038922,55.000000,false,true,false,false
1734176319600,37.481040,126.945026,0.000000,-3.004878,-0.977042,9.283667,0.002549,-0.006975,0.032472,55.000000,false,true,false,false
1734176319646,37.481041,126.945026,0.084109,-3.004878,-0.977042,9.283667,0.002549,-0.006975,0.032472,55.000000,false,true,false,false
1734176319669,37.481041,126.945026,0.084109,-3.004878,-0.977042,9.283667,0.002549,-0.006975,0.032472,55.000000,false,true,false,false
1734176319700,37.481041,126.945026,0.084109,-3.004878,-0.977042,9.283667,0.002549,-0.006975,0.032472,55.000000,false,true,false,false
1734176324651,37.481042,126.945021,0.000000,-3.002709,-0.978113,9.284255,-0.011591,-0.008298,0.039065,55.000000,false,true,false,false
1734176324674,37.481042,126.945021,0.075002,-3.002709,-0.978113,9.284255,-0.011591,-0.008298,0.039065,55.000000,false,true,false,false
